datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2013-05-21 00:00:00-05:00,2013-05-21 00:00:00,,,01576516,,,,,0.96,A,,,,,,,2013-05-21 00:00:00-05:00
2013-05-22 00:00:00-05:00,2013-05-22 00:00:00,,,01576516,,,,,0.97,A,,,,,,,2013-05-22 00:00:00-05:00
2013-05-23 00:00:00-05:00,2013-05-23 00:00:00,,,01576516,,,,,1.01,A,,,,,,,2013-05-23 00:00:00-05:00
2013-05-24 00:00:00-05:00,2013-05-24 00:00:00,,,01576516,,,,,0.96,A,,,,,,,2013-05-24 00:00:00-05:00
2013-05-25 00:00:00-05:00,2013-05-25 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2013-05-25 00:00:00-05:00
2013-05-26 00:00:00-05:00,2013-05-26 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-05-26 00:00:00-05:00
2013-05-27 00:00:00-05:00,2013-05-27 00:00:00,,,01576516,,,,,0.91,A,,,,,,,2013-05-27 00:00:00-05:00
2013-05-28 00:00:00-05:00,2013-05-28 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-05-28 00:00:00-05:00
2013-05-29 00:00:00-05:00,2013-05-29 00:00:00,,,01576516,,,,,0.96,A,,,,,,,2013-05-29 00:00:00-05:00
2013-05-30 00:00:00-05:00,2013-05-30 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-05-30 00:00:00-05:00
2013-05-31 00:00:00-05:00,2013-05-31 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2013-05-31 00:00:00-05:00
2013-06-01 00:00:00-05:00,2013-06-01 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-06-01 00:00:00-05:00
2013-06-02 00:00:00-05:00,2013-06-02 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2013-06-02 00:00:00-05:00
2013-06-03 00:00:00-05:00,2013-06-03 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-06-03 00:00:00-05:00
2013-06-04 00:00:00-05:00,2013-06-04 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2013-06-04 00:00:00-05:00
2013-06-05 00:00:00-05:00,2013-06-05 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2013-06-05 00:00:00-05:00
2013-06-06 00:00:00-05:00,2013-06-06 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2013-06-06 00:00:00-05:00
2013-06-07 00:00:00-05:00,2013-06-07 00:00:00,,,01576516,,,,,1.49,A,,,,,,,2013-06-07 00:00:00-05:00
2013-06-08 00:00:00-05:00,2013-06-08 00:00:00,,,01576516,,,,,1.16,A,,,,,,,2013-06-08 00:00:00-05:00
2013-06-09 00:00:00-05:00,2013-06-09 00:00:00,,,01576516,,,,,1.07,A,,,,,,,2013-06-09 00:00:00-05:00
2013-06-10 00:00:00-05:00,2013-06-10 00:00:00,,,01576516,,,,,4.35,A,,,,,,,2013-06-10 00:00:00-05:00
2013-06-11 00:00:00-05:00,2013-06-11 00:00:00,,,01576516,,,,,1.36,A,,,,,,,2013-06-11 00:00:00-05:00
2013-06-12 00:00:00-05:00,2013-06-12 00:00:00,,,01576516,,,,,0.95,A,,,,,,,2013-06-12 00:00:00-05:00
2013-06-13 00:00:00-05:00,2013-06-13 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-06-13 00:00:00-05:00
2013-06-14 00:00:00-05:00,2013-06-14 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-06-14 00:00:00-05:00
2013-06-15 00:00:00-05:00,2013-06-15 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-06-15 00:00:00-05:00
2013-06-16 00:00:00-05:00,2013-06-16 00:00:00,,,01576516,,,,,0.85,A,,,,,,,2013-06-16 00:00:00-05:00
2013-06-17 00:00:00-05:00,2013-06-17 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2013-06-17 00:00:00-05:00
2013-06-18 00:00:00-05:00,2013-06-18 00:00:00,,,01576516,,,,,1.58,A,,,,,,,2013-06-18 00:00:00-05:00
2013-06-19 00:00:00-05:00,2013-06-19 00:00:00,,,01576516,,,,,0.98,A,,,,,,,2013-06-19 00:00:00-05:00
2013-06-20 00:00:00-05:00,2013-06-20 00:00:00,,,01576516,,,,,0.89,A,,,,,,,2013-06-20 00:00:00-05:00
2013-06-21 00:00:00-05:00,2013-06-21 00:00:00,,,01576516,,,,,0.84,A,,,,,,,2013-06-21 00:00:00-05:00
2013-06-22 00:00:00-05:00,2013-06-22 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2013-06-22 00:00:00-05:00
2013-06-23 00:00:00-05:00,2013-06-23 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2013-06-23 00:00:00-05:00
2013-06-24 00:00:00-05:00,2013-06-24 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2013-06-24 00:00:00-05:00
2013-06-25 00:00:00-05:00,2013-06-25 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2013-06-25 00:00:00-05:00
2013-06-26 00:00:00-05:00,2013-06-26 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2013-06-26 00:00:00-05:00
2013-06-27 00:00:00-05:00,2013-06-27 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2013-06-27 00:00:00-05:00
2013-06-28 00:00:00-05:00,2013-06-28 00:00:00,,,01576516,,,,,0.77,A,,,,,,,2013-06-28 00:00:00-05:00
2013-06-29 00:00:00-05:00,2013-06-29 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2013-06-29 00:00:00-05:00
2013-06-30 00:00:00-05:00,2013-06-30 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2013-06-30 00:00:00-05:00
2013-07-01 00:00:00-05:00,2013-07-01 00:00:00,,,01576516,,,,,3.01,A,,,,,,,2013-07-01 00:00:00-05:00
2013-07-02 00:00:00-05:00,2013-07-02 00:00:00,,,01576516,,,,,1.12,A,,,,,,,2013-07-02 00:00:00-05:00
2013-07-03 00:00:00-05:00,2013-07-03 00:00:00,,,01576516,,,,,0.99,A,,,,,,,2013-07-03 00:00:00-05:00
2013-07-04 00:00:00-05:00,2013-07-04 00:00:00,,,01576516,,,,,0.97,A,,,,,,,2013-07-04 00:00:00-05:00
2013-07-05 00:00:00-05:00,2013-07-05 00:00:00,,,01576516,,,,,0.94,A,,,,,,,2013-07-05 00:00:00-05:00
2013-07-06 00:00:00-05:00,2013-07-06 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2013-07-06 00:00:00-05:00
2013-07-07 00:00:00-05:00,2013-07-07 00:00:00,,,01576516,,,,,0.84,A,,,,,,,2013-07-07 00:00:00-05:00
2013-07-08 00:00:00-05:00,2013-07-08 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-07-08 00:00:00-05:00
2013-07-09 00:00:00-05:00,2013-07-09 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-07-09 00:00:00-05:00
2013-07-10 00:00:00-05:00,2013-07-10 00:00:00,,,01576516,,,,,0.84,A,,,,,,,2013-07-10 00:00:00-05:00
2013-07-11 00:00:00-05:00,2013-07-11 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2013-07-11 00:00:00-05:00
2013-07-12 00:00:00-05:00,2013-07-12 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2013-07-12 00:00:00-05:00
2013-07-13 00:00:00-05:00,2013-07-13 00:00:00,,,01576516,,,,,1.08,A,,,,,,,2013-07-13 00:00:00-05:00
2013-07-14 00:00:00-05:00,2013-07-14 00:00:00,,,01576516,,,,,1.0,A,,,,,,,2013-07-14 00:00:00-05:00
2013-07-15 00:00:00-05:00,2013-07-15 00:00:00,,,01576516,,,,,0.98,A,,,,,,,2013-07-15 00:00:00-05:00
2013-07-16 00:00:00-05:00,2013-07-16 00:00:00,,,01576516,,,,,0.94,A,,,,,,,2013-07-16 00:00:00-05:00
2013-07-17 00:00:00-05:00,2013-07-17 00:00:00,,,01576516,,,,,0.89,A,,,,,,,2013-07-17 00:00:00-05:00
2013-07-18 00:00:00-05:00,2013-07-18 00:00:00,,,01576516,,,,,0.83,A,,,,,,,2013-07-18 00:00:00-05:00
2013-07-19 00:00:00-05:00,2013-07-19 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2013-07-19 00:00:00-05:00
2013-07-20 00:00:00-05:00,2013-07-20 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-07-20 00:00:00-05:00
2013-07-21 00:00:00-05:00,2013-07-21 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-07-21 00:00:00-05:00
2013-07-22 00:00:00-05:00,2013-07-22 00:00:00,,,01576516,,,,,0.84,A,,,,,,,2013-07-22 00:00:00-05:00
2013-07-23 00:00:00-05:00,2013-07-23 00:00:00,,,01576516,,,,,1.6,A,,,,,,,2013-07-23 00:00:00-05:00
2013-07-24 00:00:00-05:00,2013-07-24 00:00:00,,,01576516,,,,,0.78,A,,,,,,,2013-07-24 00:00:00-05:00
2013-07-25 00:00:00-05:00,2013-07-25 00:00:00,,,01576516,,,,,0.74,A,,,,,,,2013-07-25 00:00:00-05:00
2013-07-26 00:00:00-05:00,2013-07-26 00:00:00,,,01576516,,,,,0.73,A,,,,,,,2013-07-26 00:00:00-05:00
2013-07-27 00:00:00-05:00,2013-07-27 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2013-07-27 00:00:00-05:00
2013-07-28 00:00:00-05:00,2013-07-28 00:00:00,,,01576516,,,,,0.7,A,,,,,,,2013-07-28 00:00:00-05:00
2013-07-29 00:00:00-05:00,2013-07-29 00:00:00,,,01576516,,,,,0.66,A,,,,,,,2013-07-29 00:00:00-05:00
2013-07-30 00:00:00-05:00,2013-07-30 00:00:00,,,01576516,,,,,0.63,A,,,,,,,2013-07-30 00:00:00-05:00
2013-07-31 00:00:00-05:00,2013-07-31 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2013-07-31 00:00:00-05:00
2013-08-01 00:00:00-05:00,2013-08-01 00:00:00,,,01576516,,,,,0.63,A,,,,,,,2013-08-01 00:00:00-05:00
2013-08-02 00:00:00-05:00,2013-08-02 00:00:00,,,01576516,,,,,0.63,A,,,,,,,2013-08-02 00:00:00-05:00
2013-08-03 00:00:00-05:00,2013-08-03 00:00:00,,,01576516,,,,,0.61,A,,,,,,,2013-08-03 00:00:00-05:00
2013-08-04 00:00:00-05:00,2013-08-04 00:00:00,,,01576516,,,,,0.61,A,,,,,,,2013-08-04 00:00:00-05:00
2013-08-05 00:00:00-05:00,2013-08-05 00:00:00,,,01576516,,,,,0.63,A,,,,,,,2013-08-05 00:00:00-05:00
2013-08-06 00:00:00-05:00,2013-08-06 00:00:00,,,01576516,,,,,0.61,A,,,,,,,2013-08-06 00:00:00-05:00
2013-08-07 00:00:00-05:00,2013-08-07 00:00:00,,,01576516,,,,,0.61,A,,,,,,,2013-08-07 00:00:00-05:00
2013-08-08 00:00:00-05:00,2013-08-08 00:00:00,,,01576516,,,,,0.59,A,,,,,,,2013-08-08 00:00:00-05:00
2013-08-09 00:00:00-05:00,2013-08-09 00:00:00,,,01576516,,,,,0.59,A,,,,,,,2013-08-09 00:00:00-05:00
2013-08-10 00:00:00-05:00,2013-08-10 00:00:00,,,01576516,,,,,0.59,A,,,,,,,2013-08-10 00:00:00-05:00
2013-08-11 00:00:00-05:00,2013-08-11 00:00:00,,,01576516,,,,,0.57,A,,,,,,,2013-08-11 00:00:00-05:00
2013-08-12 00:00:00-05:00,2013-08-12 00:00:00,,,01576516,,,,,0.56,A,,,,,,,2013-08-12 00:00:00-05:00
2013-08-13 00:00:00-05:00,2013-08-13 00:00:00,,,01576516,,,,,4.08,A,,,,,,,2013-08-13 00:00:00-05:00
2013-08-14 00:00:00-05:00,2013-08-14 00:00:00,,,01576516,,,,,1.08,A,,,,,,,2013-08-14 00:00:00-05:00
2013-08-15 00:00:00-05:00,2013-08-15 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-08-15 00:00:00-05:00
2013-08-16 00:00:00-05:00,2013-08-16 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2013-08-16 00:00:00-05:00
2013-08-17 00:00:00-05:00,2013-08-17 00:00:00,,,01576516,,,,,0.91,A,,,,,,,2013-08-17 00:00:00-05:00
2013-08-18 00:00:00-05:00,2013-08-18 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-08-18 00:00:00-05:00
2013-08-19 00:00:00-05:00,2013-08-19 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2013-08-19 00:00:00-05:00
2013-08-20 00:00:00-05:00,2013-08-20 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2013-08-20 00:00:00-05:00
2013-08-21 00:00:00-05:00,2013-08-21 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2013-08-21 00:00:00-05:00
2013-08-22 00:00:00-05:00,2013-08-22 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-08-22 00:00:00-05:00
2013-08-23 00:00:00-05:00,2013-08-23 00:00:00,,,01576516,,,,,0.83,A,,,,,,,2013-08-23 00:00:00-05:00
2013-08-24 00:00:00-05:00,2013-08-24 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-08-24 00:00:00-05:00
2013-08-25 00:00:00-05:00,2013-08-25 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2013-08-25 00:00:00-05:00
2013-08-26 00:00:00-05:00,2013-08-26 00:00:00,,,01576516,,,,,0.84,A,,,,,,,2013-08-26 00:00:00-05:00
2013-08-27 00:00:00-05:00,2013-08-27 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2013-08-27 00:00:00-05:00
2013-08-28 00:00:00-05:00,2013-08-28 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-08-28 00:00:00-05:00
2013-08-29 00:00:00-05:00,2013-08-29 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-08-29 00:00:00-05:00
2013-08-30 00:00:00-05:00,2013-08-30 00:00:00,,,01576516,,,,,0.89,A,,,,,,,2013-08-30 00:00:00-05:00
2013-08-31 00:00:00-05:00,2013-08-31 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2013-08-31 00:00:00-05:00
2013-09-01 00:00:00-05:00,2013-09-01 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2013-09-01 00:00:00-05:00
2013-09-02 00:00:00-05:00,2013-09-02 00:00:00,,,01576516,,,,,0.94,A,,,,,,,2013-09-02 00:00:00-05:00
2013-09-03 00:00:00-05:00,2013-09-03 00:00:00,,,01576516,,,,,1.0,A,,,,,,,2013-09-03 00:00:00-05:00
2013-09-04 00:00:00-05:00,2013-09-04 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2013-09-04 00:00:00-05:00
2013-09-05 00:00:00-05:00,2013-09-05 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-09-05 00:00:00-05:00
2013-09-06 00:00:00-05:00,2013-09-06 00:00:00,,,01576516,,,,,0.85,A,,,,,,,2013-09-06 00:00:00-05:00
2013-09-07 00:00:00-05:00,2013-09-07 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-09-07 00:00:00-05:00
2013-09-08 00:00:00-05:00,2013-09-08 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-09-08 00:00:00-05:00
2013-09-09 00:00:00-05:00,2013-09-09 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-09-09 00:00:00-05:00
2013-09-10 00:00:00-05:00,2013-09-10 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-09-10 00:00:00-05:00
2013-09-11 00:00:00-05:00,2013-09-11 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2013-09-11 00:00:00-05:00
2013-09-12 00:00:00-05:00,2013-09-12 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2013-09-12 00:00:00-05:00
2013-09-13 00:00:00-05:00,2013-09-13 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2013-09-13 00:00:00-05:00
2013-09-14 00:00:00-05:00,2013-09-14 00:00:00,,,01576516,,,,,0.84,A,,,,,,,2013-09-14 00:00:00-05:00
2013-09-15 00:00:00-05:00,2013-09-15 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2013-09-15 00:00:00-05:00
2013-09-16 00:00:00-05:00,2013-09-16 00:00:00,,,01576516,,,,,0.85,A,,,,,,,2013-09-16 00:00:00-05:00
2013-09-17 00:00:00-05:00,2013-09-17 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2013-09-17 00:00:00-05:00
2013-09-18 00:00:00-05:00,2013-09-18 00:00:00,,,01576516,,,,,0.76,A,,,,,,,2013-09-18 00:00:00-05:00
2013-09-19 00:00:00-05:00,2013-09-19 00:00:00,,,01576516,,,,,0.74,A,,,,,,,2013-09-19 00:00:00-05:00
2013-09-20 00:00:00-05:00,2013-09-20 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2013-09-20 00:00:00-05:00
2013-09-21 00:00:00-05:00,2013-09-21 00:00:00,,,01576516,,,,,0.84,A,,,,,,,2013-09-21 00:00:00-05:00
2013-09-22 00:00:00-05:00,2013-09-22 00:00:00,,,01576516,,,,,0.89,A,,,,,,,2013-09-22 00:00:00-05:00
2013-09-23 00:00:00-05:00,2013-09-23 00:00:00,,,01576516,,,,,0.8,A,,,,,,,2013-09-23 00:00:00-05:00
2013-09-24 00:00:00-05:00,2013-09-24 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2013-09-24 00:00:00-05:00
2013-09-25 00:00:00-05:00,2013-09-25 00:00:00,,,01576516,,,,,0.77,A,,,,,,,2013-09-25 00:00:00-05:00
2013-09-26 00:00:00-05:00,2013-09-26 00:00:00,,,01576516,,,,,0.79,A,,,,,,,2013-09-26 00:00:00-05:00
2013-09-27 00:00:00-05:00,2013-09-27 00:00:00,,,01576516,,,,,0.8,A,,,,,,,2013-09-27 00:00:00-05:00
2013-09-28 00:00:00-05:00,2013-09-28 00:00:00,,,01576516,,,,,0.79,A,,,,,,,2013-09-28 00:00:00-05:00
2013-09-29 00:00:00-05:00,2013-09-29 00:00:00,,,01576516,,,,,0.77,A,,,,,,,2013-09-29 00:00:00-05:00
2013-09-30 00:00:00-05:00,2013-09-30 00:00:00,,,01576516,,,,,0.77,A,,,,,,,2013-09-30 00:00:00-05:00
2013-10-01 00:00:00-05:00,2013-10-01 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2013-10-01 00:00:00-05:00
2013-10-02 00:00:00-05:00,2013-10-02 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2013-10-02 00:00:00-05:00
2013-10-03 00:00:00-05:00,2013-10-03 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2013-10-03 00:00:00-05:00
2013-10-04 00:00:00-05:00,2013-10-04 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2013-10-04 00:00:00-05:00
2013-10-05 00:00:00-05:00,2013-10-05 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2013-10-05 00:00:00-05:00
2013-10-06 00:00:00-05:00,2013-10-06 00:00:00,,,01576516,,,,,0.74,A,,,,,,,2013-10-06 00:00:00-05:00
2013-10-07 00:00:00-05:00,2013-10-07 00:00:00,,,01576516,,,,,0.95,A,,,,,,,2013-10-07 00:00:00-05:00
2013-10-08 00:00:00-05:00,2013-10-08 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2013-10-08 00:00:00-05:00
2013-10-09 00:00:00-05:00,2013-10-09 00:00:00,,,01576516,,,,,0.66,A,,,,,,,2013-10-09 00:00:00-05:00
2013-10-10 00:00:00-05:00,2013-10-10 00:00:00,,,01576516,,,,,5.17,A,,,,,,,2013-10-10 00:00:00-05:00
2013-10-11 00:00:00-05:00,2013-10-11 00:00:00,,,01576516,,,,,11.5,A,,,,,,,2013-10-11 00:00:00-05:00
2013-10-12 00:00:00-05:00,2013-10-12 00:00:00,,,01576516,,,,,3.4,A,,,,,,,2013-10-12 00:00:00-05:00
2013-10-13 00:00:00-05:00,2013-10-13 00:00:00,,,01576516,,,,,2.07,"A, e",,,,,,,2013-10-13 00:00:00-05:00
2013-10-14 00:00:00-05:00,2013-10-14 00:00:00,,,01576516,,,,,1.73,"A, e",,,,,,,2013-10-14 00:00:00-05:00
2013-10-15 00:00:00-05:00,2013-10-15 00:00:00,,,01576516,,,,,1.49,"A, e",,,,,,,2013-10-15 00:00:00-05:00
2013-10-16 00:00:00-05:00,2013-10-16 00:00:00,,,01576516,,,,,1.48,"A, e",,,,,,,2013-10-16 00:00:00-05:00
2013-10-17 00:00:00-05:00,2013-10-17 00:00:00,,,01576516,,,,,1.4,"A, e",,,,,,,2013-10-17 00:00:00-05:00
2013-10-18 00:00:00-05:00,2013-10-18 00:00:00,,,01576516,,,,,1.33,"A, e",,,,,,,2013-10-18 00:00:00-05:00
2013-10-19 00:00:00-05:00,2013-10-19 00:00:00,,,01576516,,,,,1.18,"A, e",,,,,,,2013-10-19 00:00:00-05:00
2013-10-20 00:00:00-05:00,2013-10-20 00:00:00,,,01576516,,,,,1.2,"A, e",,,,,,,2013-10-20 00:00:00-05:00
2013-10-21 00:00:00-05:00,2013-10-21 00:00:00,,,01576516,,,,,0.99,"A, e",,,,,,,2013-10-21 00:00:00-05:00
2013-10-22 00:00:00-05:00,2013-10-22 00:00:00,,,01576516,,,,,1.07,"A, e",,,,,,,2013-10-22 00:00:00-05:00
2013-10-23 00:00:00-05:00,2013-10-23 00:00:00,,,01576516,,,,,0.9,"A, e",,,,,,,2013-10-23 00:00:00-05:00
2013-10-24 00:00:00-05:00,2013-10-24 00:00:00,,,01576516,,,,,0.82,"A, e",,,,,,,2013-10-24 00:00:00-05:00
2013-10-25 00:00:00-05:00,2013-10-25 00:00:00,,,01576516,,,,,0.77,"A, e",,,,,,,2013-10-25 00:00:00-05:00
2013-10-26 00:00:00-05:00,2013-10-26 00:00:00,,,01576516,,,,,0.82,"A, e",,,,,,,2013-10-26 00:00:00-05:00
2013-10-27 00:00:00-05:00,2013-10-27 00:00:00,,,01576516,,,,,0.89,"A, e",,,,,,,2013-10-27 00:00:00-05:00
2013-10-28 00:00:00-05:00,2013-10-28 00:00:00,,,01576516,,,,,0.7,"A, e",,,,,,,2013-10-28 00:00:00-05:00
2013-10-29 00:00:00-05:00,2013-10-29 00:00:00,,,01576516,,,,,0.78,"A, e",,,,,,,2013-10-29 00:00:00-05:00
2013-10-30 00:00:00-05:00,2013-10-30 00:00:00,,,01576516,,,,,0.95,"A, e",,,,,,,2013-10-30 00:00:00-05:00
2013-10-31 00:00:00-05:00,2013-10-31 00:00:00,,,01576516,,,,,0.99,"A, e",,,,,,,2013-10-31 00:00:00-05:00
2013-11-01 00:00:00-05:00,2013-11-01 00:00:00,,,01576516,,,,,1.12,"A, e",,,,,,,2013-11-01 00:00:00-05:00
2013-11-02 00:00:00-05:00,2013-11-02 00:00:00,,,01576516,,,,,1.0,"A, e",,,,,,,2013-11-02 00:00:00-05:00
2013-11-03 00:00:00-05:00,2013-11-03 00:00:00,,,01576516,,,,,0.86,"A, e",,,,,,,2013-11-03 00:00:00-05:00
2013-11-04 00:00:00-05:00,2013-11-04 00:00:00,,,01576516,,,,,0.54,"A, e",,,,,,,2013-11-04 00:00:00-05:00
2013-11-05 00:00:00-05:00,2013-11-05 00:00:00,,,01576516,,,,,0.74,"A, e",,,,,,,2013-11-05 00:00:00-05:00
2013-11-06 00:00:00-05:00,2013-11-06 00:00:00,,,01576516,,,,,0.88,"A, e",,,,,,,2013-11-06 00:00:00-05:00
2013-11-07 00:00:00-05:00,2013-11-07 00:00:00,,,01576516,,,,,0.86,"A, e",,,,,,,2013-11-07 00:00:00-05:00
2013-11-08 00:00:00-05:00,2013-11-08 00:00:00,,,01576516,,,,,0.65,"A, e",,,,,,,2013-11-08 00:00:00-05:00
2013-11-09 00:00:00-05:00,2013-11-09 00:00:00,,,01576516,,,,,0.54,"A, e",,,,,,,2013-11-09 00:00:00-05:00
2013-11-10 00:00:00-05:00,2013-11-10 00:00:00,,,01576516,,,,,0.66,"A, e",,,,,,,2013-11-10 00:00:00-05:00
2013-11-11 00:00:00-05:00,2013-11-11 00:00:00,,,01576516,,,,,0.69,"A, e",,,,,,,2013-11-11 00:00:00-05:00
2013-11-12 00:00:00-05:00,2013-11-12 00:00:00,,,01576516,,,,,0.59,"A, e",,,,,,,2013-11-12 00:00:00-05:00
2013-11-13 00:00:00-05:00,2013-11-13 00:00:00,,,01576516,,,,,0.36,"A, e",,,,,,,2013-11-13 00:00:00-05:00
2013-11-14 00:00:00-05:00,2013-11-14 00:00:00,,,01576516,,,,,0.43,"A, e",,,,,,,2013-11-14 00:00:00-05:00
2013-11-15 00:00:00-05:00,2013-11-15 00:00:00,,,01576516,,,,,0.47,"A, e",,,,,,,2013-11-15 00:00:00-05:00
2013-11-16 00:00:00-05:00,2013-11-16 00:00:00,,,01576516,,,,,0.68,"A, e",,,,,,,2013-11-16 00:00:00-05:00
2013-11-17 00:00:00-05:00,2013-11-17 00:00:00,,,01576516,,,,,0.66,"A, e",,,,,,,2013-11-17 00:00:00-05:00
2013-11-18 00:00:00-05:00,2013-11-18 00:00:00,,,01576516,,,,,0.72,"A, e",,,,,,,2013-11-18 00:00:00-05:00
2013-11-19 00:00:00-05:00,2013-11-19 00:00:00,,,01576516,,,,,0.64,"A, e",,,,,,,2013-11-19 00:00:00-05:00
2013-11-20 00:00:00-05:00,2013-11-20 00:00:00,,,01576516,,,,,0.38,"A, e",,,,,,,2013-11-20 00:00:00-05:00
2013-11-21 00:00:00-05:00,2013-11-21 00:00:00,,,01576516,,,,,0.49,"A, e",,,,,,,2013-11-21 00:00:00-05:00
2013-11-22 00:00:00-05:00,2013-11-22 00:00:00,,,01576516,,,,,0.74,"A, e",,,,,,,2013-11-22 00:00:00-05:00
2013-11-23 00:00:00-05:00,2013-11-23 00:00:00,,,01576516,,,,,0.64,"A, e",,,,,,,2013-11-23 00:00:00-05:00
2013-11-24 00:00:00-05:00,2013-11-24 00:00:00,,,01576516,,,,,0.32,"A, e",,,,,,,2013-11-24 00:00:00-05:00
2013-11-25 00:00:00-05:00,2013-11-25 00:00:00,,,01576516,,,,,0.39,"A, e",,,,,,,2013-11-25 00:00:00-05:00
2013-11-26 00:00:00-05:00,2013-11-26 00:00:00,,,01576516,,,,,0.72,"A, e",,,,,,,2013-11-26 00:00:00-05:00
2013-11-27 00:00:00-05:00,2013-11-27 00:00:00,,,01576516,,,,,1.63,"A, e",,,,,,,2013-11-27 00:00:00-05:00
2013-11-28 00:00:00-05:00,2013-11-28 00:00:00,,,01576516,,,,,0.66,"A, e",,,,,,,2013-11-28 00:00:00-05:00
2013-11-29 00:00:00-05:00,2013-11-29 00:00:00,,,01576516,,,,,0.54,"A, e",,,,,,,2013-11-29 00:00:00-05:00
2013-11-30 00:00:00-05:00,2013-11-30 00:00:00,,,01576516,,,,,0.53,"A, e",,,,,,,2013-11-30 00:00:00-05:00
2013-12-01 00:00:00-05:00,2013-12-01 00:00:00,,,01576516,,,,,0.7,"A, e",,,,,,,2013-12-01 00:00:00-05:00
2013-12-02 00:00:00-05:00,2013-12-02 00:00:00,,,01576516,,,,,0.86,"A, e",,,,,,,2013-12-02 00:00:00-05:00
2013-12-03 00:00:00-05:00,2013-12-03 00:00:00,,,01576516,,,,,0.86,"A, e",,,,,,,2013-12-03 00:00:00-05:00
2013-12-04 00:00:00-05:00,2013-12-04 00:00:00,,,01576516,,,,,0.97,"A, e",,,,,,,2013-12-04 00:00:00-05:00
