datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,00095_Maximum,00095_Maximum_cd,00095_Minimum,00095_Minimum_cd,00095_Mean,00095_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2020-09-23 00:00:00-05:00,2020-09-23 00:00:00,16.8,A,015765195,11.1,A,13.5,A,1.05,A,749.0,A,737.0,A,743.0,A,5.9,A,2.1,A,3.3,A,2020-09-23 00:00:00-05:00
2020-09-24 00:00:00-05:00,2020-09-24 00:00:00,14.6,A,015765195,12.3,A,13.4,A,1.07,A,761.0,A,739.0,A,746.0,A,4.7,A,2.0,A,3.1,A,2020-09-24 00:00:00-05:00
2020-09-25 00:00:00-05:00,2020-09-25 00:00:00,16.2,A,015765195,12.3,A,13.9,A,1.06,A,767.0,A,728.0,A,749.0,A,5.8,A,2.2,A,3.7,A,2020-09-25 00:00:00-05:00
2020-09-26 00:00:00-05:00,2020-09-26 00:00:00,15.1,A,015765195,13.3,A,14.3,A,1.25,A,850.0,A,708.0,A,756.0,A,8.8,A,2.4,A,3.7,A,2020-09-26 00:00:00-05:00
2020-09-27 00:00:00-05:00,2020-09-27 00:00:00,16.4,A,015765195,14.2,A,15.0,A,1.09,A,743.0,A,720.0,A,735.0,A,7.3,A,2.6,A,4.1,A,2020-09-27 00:00:00-05:00
2020-09-28 00:00:00-05:00,2020-09-28 00:00:00,17.9,A,015765195,14.1,A,15.5,A,1.06,A,748.0,A,743.0,A,745.0,A,8.1,A,2.9,A,3.9,A,2020-09-28 00:00:00-05:00
2020-09-29 00:00:00-05:00,2020-09-29 00:00:00,18.0,A,015765195,14.8,A,16.1,A,4.06,A,776.0,A,254.0,A,688.0,A,150.0,A,3.2,A,16.1,A,2020-09-29 00:00:00-05:00
2020-09-30 00:00:00-05:00,2020-09-30 00:00:00,16.9,A,015765195,13.9,A,15.7,A,7.63,A,592.0,A,241.0,A,441.0,A,72.9,A,5.3,A,17.7,A,2020-09-30 00:00:00-05:00
2020-10-01 00:00:00-05:00,2020-10-01 00:00:00,15.7,A,015765195,13.5,A,14.4,A,1.43,A,713.0,A,592.0,A,668.0,A,15.7,A,2.2,A,4.0,A,2020-10-01 00:00:00-05:00
2020-10-02 00:00:00-05:00,2020-10-02 00:00:00,16.5,A,015765195,12.1,A,14.2,A,1.41,A,730.0,A,684.0,A,703.0,A,6.8,A,1.8,A,2.9,A,2020-10-02 00:00:00-05:00
2020-10-03 00:00:00-05:00,2020-10-03 00:00:00,15.3,A,015765195,11.1,A,12.8,A,1.24,A,706.0,A,687.0,A,698.0,A,7.2,A,1.6,A,2.7,A,2020-10-03 00:00:00-05:00
2020-10-04 00:00:00-05:00,2020-10-04 00:00:00,15.2,A,015765195,10.6,A,12.6,A,1.2,A,705.0,A,695.0,A,701.0,A,7.8,A,1.3,A,2.5,A,2020-10-04 00:00:00-05:00
2020-10-05 00:00:00-05:00,2020-10-05 00:00:00,14.3,A,015765195,11.5,A,12.7,A,1.2,A,706.0,A,688.0,A,697.0,A,11.9,A,1.3,A,2.4,A,2020-10-05 00:00:00-05:00
2020-10-06 00:00:00-05:00,2020-10-06 00:00:00,15.8,A,015765195,10.9,A,12.9,A,1.13,A,697.0,A,690.0,A,694.0,A,160.0,A,1.2,A,7.6,A,2020-10-06 00:00:00-05:00
2020-10-07 00:00:00-05:00,2020-10-07 00:00:00,16.5,A,015765195,11.6,A,13.6,A,1.11,A,695.0,A,685.0,A,690.0,A,8.8,A,2.2,A,4.2,A,2020-10-07 00:00:00-05:00
2020-10-08 00:00:00-05:00,2020-10-08 00:00:00,15.5,A,015765195,11.4,A,13.0,A,1.07,A,692.0,A,680.0,A,686.0,A,6.7,A,1.9,A,3.7,A,2020-10-08 00:00:00-05:00
2020-10-09 00:00:00-05:00,2020-10-09 00:00:00,15.5,A,015765195,10.4,A,12.6,A,1.07,A,728.0,A,682.0,A,704.0,A,9.5,A,1.6,A,3.9,A,2020-10-09 00:00:00-05:00
2020-10-10 00:00:00-05:00,2020-10-10 00:00:00,15.4,A,015765195,12.1,A,13.5,A,1.07,A,740.0,A,710.0,A,721.0,A,97.1,A,1.8,A,6.7,A,2020-10-10 00:00:00-05:00
2020-10-11 00:00:00-05:00,2020-10-11 00:00:00,14.8,A,015765195,12.9,A,13.7,A,1.32,A,794.0,A,716.0,A,736.0,A,19.5,A,2.1,A,5.2,A,2020-10-11 00:00:00-05:00
2020-10-12 00:00:00-05:00,2020-10-12 00:00:00,15.3,A,015765195,13.4,A,14.2,A,7.77,A,775.0,A,324.0,A,469.0,A,50.8,A,5.1,A,17.4,A,2020-10-12 00:00:00-05:00
2020-10-13 00:00:00-05:00,2020-10-13 00:00:00,14.6,A,015765195,12.2,A,13.7,A,1.97,A,715.0,A,595.0,A,652.0,A,10.2,A,2.2,A,4.1,A,2020-10-13 00:00:00-05:00
2020-10-14 00:00:00-05:00,2020-10-14 00:00:00,15.3,A,015765195,11.0,A,12.8,A,1.41,A,742.0,A,715.0,A,731.0,A,6.4,A,1.4,A,2.8,A,2020-10-14 00:00:00-05:00
2020-10-15 00:00:00-05:00,2020-10-15 00:00:00,16.5,A,015765195,12.2,A,14.0,A,1.32,A,763.0,A,742.0,A,750.0,A,7.4,A,1.7,A,3.1,A,2020-10-15 00:00:00-05:00
2020-10-16 00:00:00-05:00,2020-10-16 00:00:00,13.9,A,015765195,12.1,A,13.1,A,1.27,A,765.0,A,745.0,A,755.0,A,9.1,A,1.6,A,3.4,A,2020-10-16 00:00:00-05:00
2020-10-17 00:00:00-05:00,2020-10-17 00:00:00,13.8,A,015765195,10.3,A,11.8,A,1.23,A,764.0,A,746.0,A,753.0,A,6.6,A,1.9,A,3.5,A,2020-10-17 00:00:00-05:00
2020-10-18 00:00:00-05:00,2020-10-18 00:00:00,13.9,A,015765195,9.3,A,11.4,A,1.2,A,766.0,A,750.0,A,758.0,A,5.8,A,1.4,A,2.8,A,2020-10-18 00:00:00-05:00
2020-10-19 00:00:00-05:00,2020-10-19 00:00:00,14.4,A,015765195,11.0,A,12.5,A,1.2,A,769.0,A,750.0,A,758.0,A,5.6,A,1.3,A,2.8,A,2020-10-19 00:00:00-05:00
2020-10-20 00:00:00-05:00,2020-10-20 00:00:00,16.1,A,015765195,12.6,A,13.9,A,1.18,A,764.0,A,743.0,A,754.0,A,5.8,A,1.7,A,3.1,A,2020-10-20 00:00:00-05:00
2020-10-21 00:00:00-05:00,2020-10-21 00:00:00,15.7,A,015765195,12.8,A,14.0,A,1.18,A,774.0,A,750.0,A,760.0,A,8.1,A,1.8,A,3.6,A,2020-10-21 00:00:00-05:00
2020-10-22 00:00:00-05:00,2020-10-22 00:00:00,16.4,A,015765195,13.3,A,14.4,A,1.15,A,772.0,A,754.0,A,763.0,A,6.8,A,2.1,A,3.7,A,2020-10-22 00:00:00-05:00
2020-10-23 00:00:00-05:00,2020-10-23 00:00:00,17.0,A,015765195,12.9,A,14.5,A,1.14,A,769.0,A,754.0,A,760.0,A,5.4,A,2.1,A,3.4,A,2020-10-23 00:00:00-05:00
2020-10-24 00:00:00-05:00,2020-10-24 00:00:00,15.3,A,015765195,12.2,A,14.0,A,1.14,A,775.0,A,753.0,A,761.0,A,5.3,A,1.7,A,2.9,A,2020-10-24 00:00:00-05:00
2020-10-25 00:00:00-05:00,2020-10-25 00:00:00,12.2,A,015765195,11.3,A,11.6,A,1.22,A,791.0,A,754.0,A,770.0,A,6.1,A,1.5,A,2.8,A,2020-10-25 00:00:00-05:00
2020-10-26 00:00:00-05:00,2020-10-26 00:00:00,13.0,A,015765195,11.3,A,12.2,A,1.27,A,784.0,A,739.0,A,757.0,A,8.9,A,1.3,A,2.8,A,2020-10-26 00:00:00-05:00
2020-10-27 00:00:00-05:00,2020-10-27 00:00:00,14.7,A,015765195,12.4,A,13.2,A,1.18,A,760.0,A,751.0,A,756.0,A,6.2,A,1.6,A,3.1,A,2020-10-27 00:00:00-05:00
2020-10-28 00:00:00-05:00,2020-10-28 00:00:00,13.7,A,015765195,12.7,A,13.0,A,1.15,A,769.0,A,754.0,A,761.0,A,5.1,A,1.4,A,2.4,A,2020-10-28 00:00:00-05:00
2020-10-29 00:00:00-05:00,2020-10-29 00:00:00,13.2,A,015765195,12.2,A,12.7,A,8.31,A,838.0,A,307.0,A,531.0,A,61.2,A,2.1,A,21.5,A,2020-10-29 00:00:00-05:00
2020-10-30 00:00:00-05:00,2020-10-30 00:00:00,12.2,A,015765195,10.8,A,11.6,A,3.54,A,692.0,A,486.0,A,584.0,A,15.1,A,3.8,A,8.1,A,2020-10-30 00:00:00-05:00
2020-10-31 00:00:00-05:00,2020-10-31 00:00:00,11.6,A,015765195,9.9,A,10.7,A,1.69,A,747.0,A,692.0,A,731.0,A,5.8,A,1.8,A,3.2,A,2020-10-31 00:00:00-05:00
2020-11-01 00:00:00-05:00,2020-11-01 00:00:00,11.9,A,015765195,9.7,A,10.9,A,2.31,A,785.0,A,465.0,A,697.0,A,21.3,A,1.6,A,6.3,A,2020-11-01 00:00:00-05:00
2020-11-02 00:00:00-05:00,2020-11-02 00:00:00,10.5,A,015765195,8.6,A,9.3,A,1.66,A,741.0,A,572.0,A,696.0,A,8.4,A,1.6,A,3.2,A,2020-11-02 00:00:00-05:00
2020-11-03 00:00:00-05:00,2020-11-03 00:00:00,11.6,A,015765195,8.4,A,9.7,A,1.49,A,758.0,A,741.0,A,751.0,A,4.6,A,1.0,A,2.2,A,2020-11-03 00:00:00-05:00
2020-11-04 00:00:00-05:00,2020-11-04 00:00:00,12.6,A,015765195,8.6,A,10.4,A,1.46,A,778.0,A,753.0,A,763.0,A,5.0,A,1.0,A,2.5,A,2020-11-04 00:00:00-05:00
2020-11-05 00:00:00-05:00,2020-11-05 00:00:00,13.5,A,015765195,9.6,A,11.3,A,1.42,A,774.0,A,746.0,A,757.0,A,5.7,A,1.0,A,2.6,A,2020-11-05 00:00:00-05:00
2020-11-06 00:00:00-05:00,2020-11-06 00:00:00,13.9,A,015765195,10.4,A,11.6,A,1.39,A,780.0,A,760.0,A,767.0,A,4.2,A,0.9,A,2.1,A,2020-11-06 00:00:00-05:00
2020-11-07 00:00:00-05:00,2020-11-07 00:00:00,13.8,A,015765195,9.7,A,11.4,A,1.34,A,775.0,A,761.0,A,768.0,A,3.6,A,0.8,A,1.9,A,2020-11-07 00:00:00-05:00
2020-11-08 00:00:00-05:00,2020-11-08 00:00:00,13.7,A,015765195,9.5,A,11.3,A,1.33,A,766.0,A,752.0,A,761.0,A,4.3,A,0.7,A,1.8,A,2020-11-08 00:00:00-05:00
2020-11-09 00:00:00-05:00,2020-11-09 00:00:00,14.3,A,015765195,10.0,A,11.9,A,1.29,A,765.0,A,751.0,A,760.0,A,5.1,A,0.9,A,2.2,A,2020-11-09 00:00:00-05:00
2020-11-10 00:00:00-05:00,2020-11-10 00:00:00,,,015765195,,,,,1.3,A,,,,,,,5.6,A,0.9,A,2.1,A,2020-11-10 00:00:00-05:00
2020-11-11 00:00:00-05:00,2020-11-11 00:00:00,16.5,A,015765195,13.1,A,14.6,A,4.12,A,801.0,A,295.0,A,659.0,A,58.7,A,0.7,A,8.0,A,2020-11-11 00:00:00-05:00
2020-11-12 00:00:00-05:00,2020-11-12 00:00:00,15.9,A,015765195,12.4,A,14.3,A,4.5,A,677.0,A,381.0,A,532.0,A,17.2,A,2.7,A,7.6,A,2020-11-12 00:00:00-05:00
2020-11-13 00:00:00-05:00,2020-11-13 00:00:00,13.2,A,015765195,10.7,A,12.2,A,1.8,A,735.0,A,674.0,A,709.0,A,4.3,A,1.4,A,2.3,A,2020-11-13 00:00:00-05:00
2020-11-14 00:00:00-05:00,2020-11-14 00:00:00,12.4,A,015765195,9.5,A,10.6,A,1.57,A,758.0,A,723.0,A,753.0,A,4.1,A,1.2,A,2.2,A,2020-11-14 00:00:00-05:00
2020-11-15 00:00:00-05:00,2020-11-15 00:00:00,12.6,A,015765195,9.4,A,11.0,A,2.5,A,761.0,A,388.0,A,707.0,A,47.9,A,1.1,A,6.1,A,2020-11-15 00:00:00-05:00
2020-11-16 00:00:00-05:00,2020-11-16 00:00:00,12.2,A,015765195,9.4,A,10.8,A,1.92,A,734.0,A,460.0,A,655.0,A,12.4,A,1.7,A,4.7,A,2020-11-16 00:00:00-05:00
2020-11-17 00:00:00-05:00,2020-11-17 00:00:00,10.4,A,015765195,8.0,A,9.3,A,1.57,A,743.0,A,734.0,A,739.0,A,3.5,A,1.1,A,1.9,A,2020-11-17 00:00:00-05:00
2020-11-18 00:00:00-05:00,2020-11-18 00:00:00,9.8,A,015765195,7.4,A,8.4,A,1.49,A,746.0,A,741.0,A,744.0,A,4.3,A,1.1,A,1.9,A,2020-11-18 00:00:00-05:00
2020-11-19 00:00:00-05:00,2020-11-19 00:00:00,9.8,A,015765195,7.0,A,8.5,A,1.44,A,749.0,A,743.0,A,746.0,A,4.8,A,0.9,A,1.7,A,2020-11-19 00:00:00-05:00
2020-11-20 00:00:00-05:00,2020-11-20 00:00:00,12.0,A,015765195,8.4,A,9.9,A,1.42,A,749.0,A,743.0,A,746.0,A,5.0,A,1.1,A,1.9,A,2020-11-20 00:00:00-05:00
2020-11-21 00:00:00-05:00,2020-11-21 00:00:00,11.9,A,015765195,9.2,A,10.7,A,1.42,A,749.0,A,741.0,A,745.0,A,4.2,A,1.0,A,1.8,A,2020-11-21 00:00:00-05:00
2020-11-22 00:00:00-05:00,2020-11-22 00:00:00,11.5,A,015765195,10.5,A,11.1,A,1.41,A,752.0,A,740.0,A,745.0,A,2.9,A,1.0,A,1.7,A,2020-11-22 00:00:00-05:00
2020-11-23 00:00:00-05:00,2020-11-23 00:00:00,12.0,A,015765195,9.2,A,11.0,A,1.65,A,811.0,A,643.0,A,704.0,A,6.1,A,1.5,A,2.2,A,2020-11-23 00:00:00-05:00
2020-11-24 00:00:00-05:00,2020-11-24 00:00:00,11.0,A,015765195,8.3,A,9.5,A,1.42,A,744.0,A,720.0,A,737.0,A,2.9,A,1.0,A,1.7,A,2020-11-24 00:00:00-05:00
2020-11-25 00:00:00-05:00,2020-11-25 00:00:00,11.4,A,015765195,8.8,A,10.3,A,1.39,A,747.0,A,739.0,A,743.0,A,3.8,A,1.0,A,1.7,A,2020-11-25 00:00:00-05:00
2020-11-26 00:00:00-05:00,2020-11-26 00:00:00,13.9,A,015765195,10.6,A,12.1,A,1.62,A,804.0,A,632.0,A,702.0,A,6.3,A,1.3,A,2.3,A,2020-11-26 00:00:00-05:00
2020-11-27 00:00:00-05:00,2020-11-27 00:00:00,12.0,A,015765195,9.7,A,10.9,A,1.42,A,737.0,A,719.0,A,733.0,A,4.8,A,1.0,A,1.9,A,2020-11-27 00:00:00-05:00
2020-11-28 00:00:00-05:00,2020-11-28 00:00:00,12.2,A,015765195,9.1,A,10.7,A,1.39,A,748.0,A,735.0,A,740.0,A,4.1,A,0.9,A,1.6,A,2020-11-28 00:00:00-05:00
2020-11-29 00:00:00-05:00,2020-11-29 00:00:00,11.2,A,015765195,7.9,A,9.4,A,1.35,A,742.0,A,733.0,A,738.0,A,4.4,A,0.8,A,1.5,A,2020-11-29 00:00:00-05:00
2020-11-30 00:00:00-05:00,2020-11-30 00:00:00,12.3,A,015765195,9.3,A,10.9,A,10.4,A,742.0,A,222.0,A,502.0,A,91.4,A,1.3,A,24.0,A,2020-11-30 00:00:00-05:00
2020-12-01 00:00:00-05:00,2020-12-01 00:00:00,11.2,A,015765195,8.3,A,10.0,A,3.04,A,700.0,A,534.0,A,638.0,A,11.1,A,2.5,A,5.0,A,2020-12-01 00:00:00-05:00
2020-12-02 00:00:00-05:00,2020-12-02 00:00:00,9.4,A,015765195,7.8,A,8.4,A,2.29,A,727.0,A,700.0,A,717.0,A,6.5,A,1.3,A,2.4,A,2020-12-02 00:00:00-05:00
2020-12-03 00:00:00-05:00,2020-12-03 00:00:00,10.0,A,015765195,7.1,A,8.5,A,2.14,A,744.0,A,722.0,A,731.0,A,4.0,A,1.1,A,2.2,A,2020-12-03 00:00:00-05:00
2020-12-04 00:00:00-05:00,2020-12-04 00:00:00,10.0,A,015765195,8.9,A,9.5,A,2.94,A,749.0,A,484.0,A,712.0,A,10.4,A,1.0,A,3.4,A,2020-12-04 00:00:00-05:00
2020-12-05 00:00:00-05:00,2020-12-05 00:00:00,9.4,A,015765195,8.2,A,8.8,A,5.24,A,694.0,A,367.0,A,530.0,A,30.9,A,2.5,A,10.0,A,2020-12-05 00:00:00-05:00
2020-12-06 00:00:00-05:00,2020-12-06 00:00:00,9.6,A,015765195,7.3,A,8.2,A,2.52,A,746.0,A,694.0,A,726.0,A,4.6,A,1.2,A,2.3,A,2020-12-06 00:00:00-05:00
2020-12-07 00:00:00-05:00,2020-12-07 00:00:00,8.9,A,015765195,6.7,A,7.5,A,2.29,A,755.0,A,744.0,A,751.0,A,6.9,A,0.9,A,1.9,A,2020-12-07 00:00:00-05:00
2020-12-08 00:00:00-05:00,2020-12-08 00:00:00,8.6,A,015765195,6.7,A,7.4,A,2.19,A,767.0,A,755.0,A,757.0,A,7.9,A,0.7,A,1.9,A,2020-12-08 00:00:00-05:00
2020-12-09 00:00:00-05:00,2020-12-09 00:00:00,8.5,A,015765195,7.0,A,7.8,A,2.1,A,767.0,A,757.0,A,760.0,A,3.8,A,0.6,A,1.5,A,2020-12-09 00:00:00-05:00
2020-12-10 00:00:00-05:00,2020-12-10 00:00:00,10.3,A,015765195,7.7,A,8.8,A,2.03,A,761.0,A,754.0,A,757.0,A,5.1,A,0.6,A,1.5,A,2020-12-10 00:00:00-05:00
2020-12-11 00:00:00-05:00,2020-12-11 00:00:00,10.6,A,015765195,7.1,A,8.5,A,2.0,A,760.0,A,753.0,A,756.0,A,4.5,A,0.8,A,1.6,A,2020-12-11 00:00:00-05:00
2020-12-12 00:00:00-05:00,2020-12-12 00:00:00,11.2,A,015765195,7.9,A,9.6,A,1.95,A,766.0,A,753.0,A,759.0,A,5.8,A,0.7,A,1.5,A,2020-12-12 00:00:00-05:00
2020-12-13 00:00:00-05:00,2020-12-13 00:00:00,12.2,A,015765195,9.3,A,10.5,A,1.93,A,758.0,A,750.0,A,754.0,A,3.3,A,0.6,A,1.4,A,2020-12-13 00:00:00-05:00
2020-12-14 00:00:00-05:00,2020-12-14 00:00:00,9.3,A,015765195,6.1,A,7.7,A,5.23,A,762.0,A,338.0,A,595.0,A,25.9,A,1.1,A,8.7,A,2020-12-14 00:00:00-05:00
2020-12-15 00:00:00-05:00,2020-12-15 00:00:00,8.6,A,015765195,6.4,A,7.3,A,2.46,A,746.0,A,578.0,A,689.0,A,7.0,A,1.0,A,2.6,A,2020-12-15 00:00:00-05:00
2020-12-16 00:00:00-05:00,2020-12-16 00:00:00,7.0,A,015765195,2.9,A,5.6,A,2.26,A,779.0,A,716.0,A,736.0,A,3.0,A,0.7,A,1.5,A,2020-12-16 00:00:00-05:00
2020-12-17 00:00:00-05:00,2020-12-17 00:00:00,6.8,A,015765195,2.5,A,5.0,A,2.29,A,1080.0,A,725.0,A,783.0,A,1.8,A,0.7,A,1.2,A,2020-12-17 00:00:00-05:00
2020-12-18 00:00:00-05:00,2020-12-18 00:00:00,7.3,A,015765195,5.2,A,6.1,A,2.1,A,1080.0,A,812.0,A,881.0,A,2.6,A,0.7,A,1.1,A,2020-12-18 00:00:00-05:00
2020-12-19 00:00:00-05:00,2020-12-19 00:00:00,7.3,A,015765195,4.4,A,5.7,A,2.01,A,900.0,A,779.0,A,820.0,A,1.9,A,0.5,A,1.0,A,2020-12-19 00:00:00-05:00
2020-12-20 00:00:00-05:00,2020-12-20 00:00:00,9.0,A,015765195,5.8,A,7.4,A,2.03,A,779.0,A,761.0,A,770.0,A,7.2,A,0.6,A,1.4,A,2020-12-20 00:00:00-05:00
2020-12-21 00:00:00-05:00,2020-12-21 00:00:00,9.1,A,015765195,7.6,A,8.1,A,2.24,A,811.0,A,767.0,A,791.0,A,3.2,A,0.7,A,1.4,A,2020-12-21 00:00:00-05:00
2020-12-22 00:00:00-05:00,2020-12-22 00:00:00,8.5,A,015765195,6.0,A,7.2,A,3.88,A,961.0,A,647.0,A,826.0,A,10.9,A,1.1,A,4.1,A,2020-12-22 00:00:00-05:00
2020-12-23 00:00:00-05:00,2020-12-23 00:00:00,8.6,A,015765195,5.9,A,7.1,A,2.78,A,805.0,A,684.0,A,758.0,A,6.3,A,1.1,A,2.2,A,2020-12-23 00:00:00-05:00
2020-12-24 00:00:00-05:00,2020-12-24 00:00:00,10.6,A,015765195,7.5,A,8.6,A,15.5,A,799.0,A,246.0,A,598.0,A,178.0,A,1.1,A,39.0,A,2020-12-24 00:00:00-05:00
2020-12-25 00:00:00-05:00,2020-12-25 00:00:00,11.7,A,015765195,6.3,A,8.7,A,22.2,A,549.0,A,161.0,A,389.0,A,470.0,A,14.4,A,92.7,A,2020-12-25 00:00:00-05:00
2020-12-26 00:00:00-05:00,2020-12-26 00:00:00,7.0,A,015765195,5.6,A,6.3,A,4.75,A,621.0,A,549.0,A,589.0,A,14.4,A,4.5,A,8.1,A,2020-12-26 00:00:00-05:00
2020-12-27 00:00:00-05:00,2020-12-27 00:00:00,8.2,A,015765195,5.7,A,6.8,A,3.57,A,642.0,A,612.0,A,625.0,A,6.5,A,2.6,A,4.0,A,2020-12-27 00:00:00-05:00
2020-12-28 00:00:00-05:00,2020-12-28 00:00:00,9.8,A,015765195,6.9,A,8.2,A,3.21,A,649.0,A,631.0,A,639.0,A,4.2,A,1.9,A,2.7,A,2020-12-28 00:00:00-05:00
2020-12-29 00:00:00-05:00,2020-12-29 00:00:00,8.2,A,015765195,6.4,A,7.5,A,2.95,A,655.0,A,647.0,A,650.0,A,4.6,A,1.5,A,2.4,A,2020-12-29 00:00:00-05:00
2020-12-30 00:00:00-05:00,2020-12-30 00:00:00,8.7,A,015765195,6.4,A,7.5,A,2.83,A,662.0,A,655.0,A,659.0,A,4.5,A,1.2,A,2.0,A,2020-12-30 00:00:00-05:00
2020-12-31 00:00:00-05:00,2020-12-31 00:00:00,9.0,A,015765195,7.6,A,8.6,A,3.04,A,685.0,A,660.0,A,668.0,A,4.2,A,1.5,A,2.1,A,2020-12-31 00:00:00-05:00
2021-01-01 00:00:00-05:00,2021-01-01 00:00:00,7.8,A,015765195,3.5,A,6.5,A,6.75,A,678.0,A,285.0,A,603.0,A,68.9,A,1.2,A,12.4,A,2021-01-01 00:00:00-05:00
2021-01-02 00:00:00-05:00,2021-01-02 00:00:00,9.0,A,015765195,3.8,A,7.1,A,6.06,A,625.0,A,295.0,A,512.0,A,60.2,A,2.6,A,13.3,A,2021-01-02 00:00:00-05:00
2021-01-03 00:00:00-05:00,2021-01-03 00:00:00,7.7,A,015765195,6.2,A,7.2,A,4.92,A,1120.0,A,580.0,A,711.0,A,12.2,A,1.6,A,4.9,A,2021-01-03 00:00:00-05:00
2021-01-04 00:00:00-05:00,2021-01-04 00:00:00,9.3,A,015765195,7.1,A,8.2,A,3.69,A,669.0,A,583.0,A,640.0,A,7.9,A,1.5,A,2.9,A,2021-01-04 00:00:00-05:00
2021-01-05 00:00:00-05:00,2021-01-05 00:00:00,9.1,A,015765195,8.3,A,8.7,A,3.22,A,679.0,A,665.0,A,671.0,A,3.2,A,1.1,A,1.7,A,2021-01-05 00:00:00-05:00
2021-01-06 00:00:00-05:00,2021-01-06 00:00:00,8.4,A,015765195,7.4,A,8.0,A,3.01,A,691.0,A,679.0,A,682.0,A,5.9,A,1.1,A,1.9,A,2021-01-06 00:00:00-05:00
2021-01-07 00:00:00-05:00,2021-01-07 00:00:00,8.9,A,015765195,6.9,A,7.6,A,2.89,A,701.0,A,688.0,A,693.0,A,13.6,A,1.3,A,2.6,A,2021-01-07 00:00:00-05:00
2021-01-08 00:00:00-05:00,2021-01-08 00:00:00,7.8,A,015765195,6.6,A,7.2,A,2.82,A,704.0,A,694.0,A,699.0,A,2.9,A,0.9,A,1.4,A,2021-01-08 00:00:00-05:00
2021-01-09 00:00:00-05:00,2021-01-09 00:00:00,8.1,A,015765195,5.9,A,6.9,A,2.74,A,711.0,A,704.0,A,708.0,A,1.8,A,0.8,A,1.1,A,2021-01-09 00:00:00-05:00
2021-01-10 00:00:00-05:00,2021-01-10 00:00:00,9.0,A,015765195,6.5,A,7.4,A,2.66,A,719.0,A,711.0,A,715.0,A,3.0,A,0.7,A,1.1,A,2021-01-10 00:00:00-05:00
2021-01-11 00:00:00-05:00,2021-01-11 00:00:00,8.3,A,015765195,6.1,A,7.0,A,2.59,A,730.0,A,719.0,A,724.0,A,2.9,A,0.6,A,1.0,A,2021-01-11 00:00:00-05:00
2021-01-12 00:00:00-05:00,2021-01-12 00:00:00,8.6,A,015765195,5.7,A,6.9,A,2.55,A,731.0,A,724.0,A,728.0,A,4.3,A,0.6,A,1.4,A,2021-01-12 00:00:00-05:00
2021-01-13 00:00:00-05:00,2021-01-13 00:00:00,9.2,A,015765195,6.1,A,7.4,A,2.52,A,751.0,A,729.0,A,737.0,A,1.8,A,0.6,A,1.0,A,2021-01-13 00:00:00-05:00
2021-01-14 00:00:00-05:00,2021-01-14 00:00:00,9.5,A,015765195,6.9,A,8.0,A,2.51,A,766.0,A,751.0,A,756.0,A,,,,,,,2021-01-14 00:00:00-05:00
2021-01-15 00:00:00-05:00,2021-01-15 00:00:00,9.3,A,015765195,7.1,A,8.2,A,2.74,A,835.0,A,753.0,A,763.0,A,13.0,A,0.8,A,3.0,A,2021-01-15 00:00:00-05:00
2021-01-16 00:00:00-05:00,2021-01-16 00:00:00,9.6,A,015765195,7.5,A,8.5,A,3.14,A,881.0,A,650.0,A,724.0,A,11.4,A,1.2,A,3.2,A,2021-01-16 00:00:00-05:00
2021-01-17 00:00:00-05:00,2021-01-17 00:00:00,9.1,A,015765195,7.0,A,8.0,A,2.55,A,761.0,A,751.0,A,756.0,A,8.3,A,0.8,A,2.0,A,2021-01-17 00:00:00-05:00
2021-01-18 00:00:00-05:00,2021-01-18 00:00:00,9.2,A,015765195,7.4,A,8.2,A,2.47,A,764.0,A,752.0,A,758.0,A,3.8,A,0.8,A,1.6,A,2021-01-18 00:00:00-05:00
2021-01-19 00:00:00-05:00,2021-01-19 00:00:00,9.1,A,015765195,7.0,A,7.7,A,2.4,A,771.0,A,752.0,A,759.0,A,4.9,A,0.4,A,1.3,A,2021-01-19 00:00:00-05:00
2021-01-20 00:00:00-05:00,2021-01-20 00:00:00,8.5,A,015765195,6.2,A,7.4,A,2.37,A,772.0,A,754.0,A,761.0,A,4.5,A,0.6,A,1.2,A,2021-01-20 00:00:00-05:00
2021-01-21 00:00:00-05:00,2021-01-21 00:00:00,9.1,A,015765195,5.7,A,7.1,A,2.33,A,767.0,A,749.0,A,759.0,A,4.8,A,0.3,A,1.5,A,2021-01-21 00:00:00-05:00
2021-01-22 00:00:00-05:00,2021-01-22 00:00:00,8.7,A,015765195,7.1,A,7.7,A,2.33,A,761.0,A,752.0,A,758.0,A,5.8,A,0.4,A,1.9,A,2021-01-22 00:00:00-05:00
2021-01-23 00:00:00-05:00,2021-01-23 00:00:00,7.2,A,015765195,5.4,A,6.2,A,2.27,A,769.0,A,755.0,A,760.0,A,5.6,A,0.6,A,2.1,A,2021-01-23 00:00:00-05:00
2021-01-24 00:00:00-05:00,2021-01-24 00:00:00,7.7,A,015765195,5.1,A,6.4,A,2.22,A,770.0,A,753.0,A,761.0,A,3.6,A,0.5,A,0.9,A,2021-01-24 00:00:00-05:00
