datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2013-09-20 00:00:00-05:00,2013-09-20 00:00:00,21.3,A,015765185,13.7,A,17.2,A,0.11,A,,,,,,,2013-09-20 00:00:00-05:00
2013-09-21 00:00:00-05:00,2013-09-21 00:00:00,20.4,A,015765185,15.4,A,17.8,A,1.13,A,,,,,,,2013-09-21 00:00:00-05:00
2013-09-22 00:00:00-05:00,2013-09-22 00:00:00,19.1,A,015765185,15.3,A,17.7,A,1.01,A,,,,,,,2013-09-22 00:00:00-05:00
2013-09-23 00:00:00-05:00,2013-09-23 00:00:00,19.4,A,015765185,13.8,A,16.0,A,0.16,A,,,,,,,2013-09-23 00:00:00-05:00
2013-09-24 00:00:00-05:00,2013-09-24 00:00:00,19.1,A,015765185,11.6,A,14.9,A,0.13,A,,,,,,,2013-09-24 00:00:00-05:00
2013-09-25 00:00:00-05:00,2013-09-25 00:00:00,19.3,A,015765185,11.7,A,14.9,A,0.09,A,,,,,,,2013-09-25 00:00:00-05:00
2013-09-26 00:00:00-05:00,2013-09-26 00:00:00,19.4,A,015765185,12.2,A,15.6,A,0.05,A,,,,,,,2013-09-26 00:00:00-05:00
2013-09-27 00:00:00-05:00,2013-09-27 00:00:00,20.2,A,015765185,15.2,A,17.0,A,0.05,A,,,,,,,2013-09-27 00:00:00-05:00
2013-09-28 00:00:00-05:00,2013-09-28 00:00:00,19.4,A,015765185,14.6,A,16.4,A,0.05,A,,,,,,,2013-09-28 00:00:00-05:00
2013-09-29 00:00:00-05:00,2013-09-29 00:00:00,18.2,A,015765185,12.8,A,15.4,A,0.05,A,,,,,,,2013-09-29 00:00:00-05:00
2013-09-30 00:00:00-05:00,2013-09-30 00:00:00,18.9,A,015765185,12.7,A,15.4,A,0.05,A,,,,,,,2013-09-30 00:00:00-05:00
2013-10-01 00:00:00-05:00,2013-10-01 00:00:00,19.5,A,015765185,13.1,A,16.1,A,0.04,A,,,,,,,2013-10-01 00:00:00-05:00
2013-10-02 00:00:00-05:00,2013-10-02 00:00:00,21.1,A,015765185,13.8,A,17.1,A,0.03,A,,,,,,,2013-10-02 00:00:00-05:00
2013-10-03 00:00:00-05:00,2013-10-03 00:00:00,20.9,A,015765185,14.9,A,17.8,A,0.03,A,,,,,,,2013-10-03 00:00:00-05:00
2013-10-04 00:00:00-05:00,2013-10-04 00:00:00,21.7,A,015765185,15.9,A,18.6,A,0.03,A,,,,,,,2013-10-04 00:00:00-05:00
2013-10-05 00:00:00-05:00,2013-10-05 00:00:00,23.0,A,015765185,17.2,A,19.7,A,0.03,A,,,,,,,2013-10-05 00:00:00-05:00
2013-10-06 00:00:00-05:00,2013-10-06 00:00:00,23.0,A,015765185,18.5,A,20.2,A,0.04,A,,,,,,,2013-10-06 00:00:00-05:00
2013-10-07 00:00:00-05:00,2013-10-07 00:00:00,20.5,A,015765185,17.2,A,19.3,A,3.16,A,,,,,,,2013-10-07 00:00:00-05:00
2013-10-08 00:00:00-05:00,2013-10-08 00:00:00,17.8,A,015765185,14.6,A,16.1,A,0.24,A,,,,,,,2013-10-08 00:00:00-05:00
2013-10-09 00:00:00-05:00,2013-10-09 00:00:00,15.6,A,015765185,13.2,A,14.4,A,0.1,A,,,,,,,2013-10-09 00:00:00-05:00
2013-10-10 00:00:00-05:00,2013-10-10 00:00:00,15.0,A,015765185,13.7,A,14.2,A,18.6,A,,,,,,,2013-10-10 00:00:00-05:00
2013-10-11 00:00:00-05:00,2013-10-11 00:00:00,15.9,A,015765185,13.9,A,15.0,A,28.7,A,,,,,,,2013-10-11 00:00:00-05:00
2013-10-12 00:00:00-05:00,2013-10-12 00:00:00,16.9,A,015765185,15.7,A,16.3,A,2.79,A,,,,,,,2013-10-12 00:00:00-05:00
2013-10-13 00:00:00-05:00,2013-10-13 00:00:00,17.5,A,015765185,14.7,A,16.0,A,1.18,A,,,,,,,2013-10-13 00:00:00-05:00
2013-10-14 00:00:00-05:00,2013-10-14 00:00:00,17.4,A,015765185,14.5,A,15.5,A,0.93,A,,,,,,,2013-10-14 00:00:00-05:00
2013-10-15 00:00:00-05:00,2013-10-15 00:00:00,17.4,A,015765185,13.2,A,15.0,A,0.77,A,,,,,,,2013-10-15 00:00:00-05:00
2013-10-16 00:00:00-05:00,2013-10-16 00:00:00,16.8,A,015765185,14.4,A,15.6,A,0.75,A,,,,,,,2013-10-16 00:00:00-05:00
2013-10-17 00:00:00-05:00,2013-10-17 00:00:00,18.0,A,015765185,15.6,A,16.7,A,0.72,A,,,,,,,2013-10-17 00:00:00-05:00
2013-10-18 00:00:00-05:00,2013-10-18 00:00:00,17.1,A,015765185,13.1,A,15.3,A,0.8,A,,,,,,,2013-10-18 00:00:00-05:00
2013-10-19 00:00:00-05:00,2013-10-19 00:00:00,14.6,A,015765185,11.7,A,13.2,A,1.0,A,,,,,,,2013-10-19 00:00:00-05:00
2013-10-20 00:00:00-05:00,2013-10-20 00:00:00,15.0,A,015765185,11.6,A,13.0,A,0.76,A,,,,,,,2013-10-20 00:00:00-05:00
2013-10-21 00:00:00-05:00,2013-10-21 00:00:00,14.9,A,015765185,10.2,A,12.2,A,0.6,A,,,,,,,2013-10-21 00:00:00-05:00
2013-10-22 00:00:00-05:00,2013-10-22 00:00:00,13.7,A,015765185,11.0,A,12.3,A,0.6,A,,,,,,,2013-10-22 00:00:00-05:00
2013-10-23 00:00:00-05:00,2013-10-23 00:00:00,12.6,A,015765185,10.2,A,11.2,A,0.57,A,,,,,,,2013-10-23 00:00:00-05:00
2013-10-24 00:00:00-05:00,2013-10-24 00:00:00,11.4,A,015765185,8.7,A,9.8,A,0.52,A,,,,,,,2013-10-24 00:00:00-05:00
2013-10-25 00:00:00-05:00,2013-10-25 00:00:00,11.1,A,015765185,7.9,A,9.2,A,0.51,A,,,,,,,2013-10-25 00:00:00-05:00
2013-10-26 00:00:00-05:00,2013-10-26 00:00:00,11.8,A,015765185,7.6,A,9.4,A,0.51,A,,,,,,,2013-10-26 00:00:00-05:00
2013-10-27 00:00:00-05:00,2013-10-27 00:00:00,12.6,A,015765185,8.7,A,10.1,A,0.5,A,,,,,,,2013-10-27 00:00:00-05:00
2013-10-28 00:00:00-05:00,2013-10-28 00:00:00,12.0,A,015765185,7.5,A,9.5,A,0.51,A,,,,,,,2013-10-28 00:00:00-05:00
2013-10-29 00:00:00-05:00,2013-10-29 00:00:00,12.4,A,015765185,8.0,A,9.9,A,0.5,A,,,,,,,2013-10-29 00:00:00-05:00
2013-10-30 00:00:00-05:00,2013-10-30 00:00:00,12.8,A,015765185,9.5,A,11.1,A,0.49,A,,,,,,,2013-10-30 00:00:00-05:00
2013-10-31 00:00:00-05:00,2013-10-31 00:00:00,14.2,A,015765185,11.8,A,13.1,A,0.5,A,,,,,,,2013-10-31 00:00:00-05:00
2013-11-01 00:00:00-05:00,2013-11-01 00:00:00,16.1,A,015765185,13.2,A,14.7,A,1.04,A,,,,,,,2013-11-01 00:00:00-05:00
2013-11-02 00:00:00-05:00,2013-11-02 00:00:00,14.6,A,015765185,11.6,A,13.0,A,0.53,A,,,,,,,2013-11-02 00:00:00-05:00
2013-11-03 00:00:00-05:00,2013-11-03 00:00:00,12.8,A,015765185,8.4,A,10.9,A,0.46,A,,,,,,,2013-11-03 00:00:00-05:00
2013-11-04 00:00:00-05:00,2013-11-04 00:00:00,9.6,A,015765185,6.6,A,8.0,A,0.43,A,,,,,,,2013-11-04 00:00:00-05:00
2013-11-05 00:00:00-05:00,2013-11-05 00:00:00,10.9,A,015765185,7.3,A,9.0,A,0.44,A,,,,,,,2013-11-05 00:00:00-05:00
2013-11-06 00:00:00-05:00,2013-11-06 00:00:00,14.2,A,015765185,10.0,A,11.8,A,0.45,A,,,,,,,2013-11-06 00:00:00-05:00
2013-11-07 00:00:00-05:00,2013-11-07 00:00:00,12.9,A,015765185,9.7,A,12.0,A,0.57,A,,,,,,,2013-11-07 00:00:00-05:00
2013-11-08 00:00:00-05:00,2013-11-08 00:00:00,10.1,A,015765185,7.3,A,8.7,A,0.45,A,,,,,,,2013-11-08 00:00:00-05:00
2013-11-09 00:00:00-05:00,2013-11-09 00:00:00,9.9,A,015765185,6.0,A,7.7,A,0.43,A,,,,,,,2013-11-09 00:00:00-05:00
2013-11-10 00:00:00-05:00,2013-11-10 00:00:00,9.4,A,015765185,6.5,A,7.9,A,0.42,A,,,,,,,2013-11-10 00:00:00-05:00
2013-11-11 00:00:00-05:00,2013-11-11 00:00:00,9.8,A,015765185,6.6,A,8.3,A,0.41,A,,,,,,,2013-11-11 00:00:00-05:00
2013-11-12 00:00:00-05:00,2013-11-12 00:00:00,9.0,A,015765185,4.8,A,7.4,A,0.39,A,,,,,,,2013-11-12 00:00:00-05:00
2013-11-13 00:00:00-05:00,2013-11-13 00:00:00,6.9,A,015765185,3.9,A,5.0,A,0.39,A,,,,,,,2013-11-13 00:00:00-05:00
2013-11-14 00:00:00-05:00,2013-11-14 00:00:00,7.9,A,015765185,3.5,A,5.3,A,0.4,A,,,,,,,2013-11-14 00:00:00-05:00
2013-11-15 00:00:00-05:00,2013-11-15 00:00:00,8.4,A,015765185,4.4,A,6.3,A,0.39,A,,,,,,,2013-11-15 00:00:00-05:00
2013-11-16 00:00:00-05:00,2013-11-16 00:00:00,10.7,A,015765185,7.1,A,8.8,A,0.42,A,,,,,,,2013-11-16 00:00:00-05:00
2013-11-17 00:00:00-05:00,2013-11-17 00:00:00,12.5,A,015765185,9.9,A,11.2,A,0.43,A,,,,,,,2013-11-17 00:00:00-05:00
2013-11-18 00:00:00-05:00,2013-11-18 00:00:00,13.6,A,015765185,9.4,A,12.1,A,0.64,A,,,,,,,2013-11-18 00:00:00-05:00
2013-11-19 00:00:00-05:00,2013-11-19 00:00:00,9.4,A,015765185,6.0,A,8.0,A,0.36,A,,,,,,,2013-11-19 00:00:00-05:00
2013-11-20 00:00:00-05:00,2013-11-20 00:00:00,7.8,A,015765185,4.3,A,5.7,A,0.34,A,,,,,,,2013-11-20 00:00:00-05:00
2013-11-21 00:00:00-05:00,2013-11-21 00:00:00,7.5,A,015765185,3.4,A,5.5,A,0.34,A,,,,,,,2013-11-21 00:00:00-05:00
2013-11-22 00:00:00-05:00,2013-11-22 00:00:00,9.8,A,015765185,7.5,A,8.8,A,0.35,A,,,,,,,2013-11-22 00:00:00-05:00
2013-11-23 00:00:00-05:00,2013-11-23 00:00:00,9.6,A,015765185,4.2,A,7.5,A,0.34,A,,,,,,,2013-11-23 00:00:00-05:00
2013-11-24 00:00:00-05:00,2013-11-24 00:00:00,4.2,A,015765185,1.1,A,2.1,A,0.33,A,,,,,,,2013-11-24 00:00:00-05:00
2013-11-25 00:00:00-05:00,2013-11-25 00:00:00,3.7,A,015765185,0.8,A,2.1,A,0.34,A,,,,,,,2013-11-25 00:00:00-05:00
2013-11-26 00:00:00-05:00,2013-11-26 00:00:00,5.2,A,015765185,2.6,A,3.7,A,2.42,A,,,,,,,2013-11-26 00:00:00-05:00
2013-11-27 00:00:00-05:00,2013-11-27 00:00:00,6.2,A,015765185,4.4,A,5.5,A,6.6,A,,,,,,,2013-11-27 00:00:00-05:00
2013-11-28 00:00:00-05:00,2013-11-28 00:00:00,5.6,A,015765185,3.4,A,4.4,A,0.85,A,,,,,,,2013-11-28 00:00:00-05:00
2013-11-29 00:00:00-05:00,2013-11-29 00:00:00,6.2,A,015765185,3.4,A,4.5,A,0.61,A,,,,,,,2013-11-29 00:00:00-05:00
2013-11-30 00:00:00-05:00,2013-11-30 00:00:00,5.1,A,015765185,2.0,A,3.7,A,0.58,A,,,,,,,2013-11-30 00:00:00-05:00
2013-12-01 00:00:00-05:00,2013-12-01 00:00:00,6.0,A,015765185,3.3,A,4.8,A,0.55,A,,,,,,,2013-12-01 00:00:00-05:00
2013-12-02 00:00:00-05:00,2013-12-02 00:00:00,7.3,A,015765185,5.7,A,6.3,A,0.51,A,,,,,,,2013-12-02 00:00:00-05:00
2013-12-03 00:00:00-05:00,2013-12-03 00:00:00,8.7,A,015765185,5.8,A,6.8,A,0.47,A,,,,,,,2013-12-03 00:00:00-05:00
2013-12-04 00:00:00-05:00,2013-12-04 00:00:00,8.6,A,015765185,5.5,A,7.1,A,0.46,A,,,,,,,2013-12-04 00:00:00-05:00
2013-12-05 00:00:00-05:00,2013-12-05 00:00:00,10.6,A,015765185,8.6,A,9.8,A,0.46,A,,,,,,,2013-12-05 00:00:00-05:00
2013-12-06 00:00:00-05:00,2013-12-06 00:00:00,11.2,A,015765185,6.0,A,9.3,A,6.48,A,,,,,,,2013-12-06 00:00:00-05:00
2013-12-07 00:00:00-05:00,2013-12-07 00:00:00,8.0,A,015765185,5.9,A,6.8,A,3.13,A,,,,,,,2013-12-07 00:00:00-05:00
2013-12-08 00:00:00-05:00,2013-12-08 00:00:00,5.9,A,015765185,4.1,A,5.0,A,0.96,A,,,,,,,2013-12-08 00:00:00-05:00
2013-12-09 00:00:00-05:00,2013-12-09 00:00:00,6.2,A,015765185,5.0,A,5.6,A,1.9,A,,,,,,,2013-12-09 00:00:00-05:00
2013-12-10 00:00:00-05:00,2013-12-10 00:00:00,6.0,A,015765185,3.6,A,5.2,A,1.29,A,,,,,,,2013-12-10 00:00:00-05:00
2013-12-11 00:00:00-05:00,2013-12-11 00:00:00,5.3,A,015765185,2.4,A,3.6,A,0.91,A,,,,,,,2013-12-11 00:00:00-05:00
2013-12-12 00:00:00-05:00,2013-12-12 00:00:00,4.2,A,015765185,2.0,A,2.9,A,0.76,A,,,,,,,2013-12-12 00:00:00-05:00
2013-12-13 00:00:00-05:00,2013-12-13 00:00:00,4.7,A,015765185,1.9,A,3.0,A,0.7,A,,,,,,,2013-12-13 00:00:00-05:00
2013-12-14 00:00:00-05:00,2013-12-14 00:00:00,5.1,A,015765185,2.7,A,3.9,A,0.76,A,,,,,,,2013-12-14 00:00:00-05:00
2013-12-15 00:00:00-05:00,2013-12-15 00:00:00,5.3,A,015765185,3.3,A,4.2,A,2.09,A,,,,,,,2013-12-15 00:00:00-05:00
2013-12-16 00:00:00-05:00,2013-12-16 00:00:00,4.5,A,015765185,2.8,A,3.7,A,0.96,A,,,,,,,2013-12-16 00:00:00-05:00
2013-12-17 00:00:00-05:00,2013-12-17 00:00:00,4.8,A,015765185,3.3,A,4.1,A,0.86,A,,,,,,,2013-12-17 00:00:00-05:00
2013-12-18 00:00:00-05:00,2013-12-18 00:00:00,5.3,A,015765185,2.7,A,3.8,A,0.8,A,,,,,,,2013-12-18 00:00:00-05:00
2013-12-19 00:00:00-05:00,2013-12-19 00:00:00,5.9,A,015765185,2.3,A,4.1,A,0.77,A,,,,,,,2013-12-19 00:00:00-05:00
2013-12-20 00:00:00-05:00,2013-12-20 00:00:00,7.6,A,015765185,4.7,A,6.0,A,0.91,A,,,,,,,2013-12-20 00:00:00-05:00
2013-12-21 00:00:00-05:00,2013-12-21 00:00:00,9.1,A,015765185,6.0,A,7.1,A,2.08,A,,,,,,,2013-12-21 00:00:00-05:00
2013-12-22 00:00:00-05:00,2013-12-22 00:00:00,12.0,A,015765185,9.1,A,11.0,A,1.66,A,,,,,,,2013-12-22 00:00:00-05:00
2013-12-23 00:00:00-05:00,2013-12-23 00:00:00,11.0,A,015765185,7.9,A,10.2,A,5.08,A,,,,,,,2013-12-23 00:00:00-05:00
2013-12-24 00:00:00-05:00,2013-12-24 00:00:00,7.9,A,015765185,4.2,A,6.7,A,1.31,A,,,,,,,2013-12-24 00:00:00-05:00
2013-12-25 00:00:00-05:00,2013-12-25 00:00:00,5.9,A,015765185,3.6,A,4.6,A,0.98,A,,,,,,,2013-12-25 00:00:00-05:00
2013-12-26 00:00:00-05:00,2013-12-26 00:00:00,6.6,A,015765185,4.1,A,5.0,A,0.94,A,,,,,,,2013-12-26 00:00:00-05:00
2013-12-27 00:00:00-05:00,2013-12-27 00:00:00,6.6,A,015765185,3.4,A,4.8,A,0.88,A,,,,,,,2013-12-27 00:00:00-05:00
2013-12-28 00:00:00-05:00,2013-12-28 00:00:00,8.0,A,015765185,3.9,A,5.8,A,0.85,A,,,,,,,2013-12-28 00:00:00-05:00
2013-12-29 00:00:00-05:00,2013-12-29 00:00:00,7.4,A,015765185,5.3,A,6.3,A,5.26,A,,,,,,,2013-12-29 00:00:00-05:00
2013-12-30 00:00:00-05:00,2013-12-30 00:00:00,7.3,A,015765185,4.8,A,6.5,A,1.51,A,,,,,,,2013-12-30 00:00:00-05:00
2013-12-31 00:00:00-05:00,2013-12-31 00:00:00,6.0,A,015765185,4.0,A,5.0,A,1.09,A,,,,,,,2013-12-31 00:00:00-05:00
2014-01-01 00:00:00-05:00,2014-01-01 00:00:00,6.6,A,015765185,3.6,A,5.1,A,0.98,A,,,,,,,2014-01-01 00:00:00-05:00
2014-01-02 00:00:00-05:00,2014-01-02 00:00:00,5.5,A,015765185,2.0,A,4.6,A,0.98,A,,,,,,,2014-01-02 00:00:00-05:00
2014-01-03 00:00:00-05:00,2014-01-03 00:00:00,2.1,A,015765185,0.1,A,1.0,A,0.96,A,,,,,,,2014-01-03 00:00:00-05:00
2014-01-04 00:00:00-05:00,2014-01-04 00:00:00,2.8,A,015765185,0.2,A,1.3,A,0.89,A,,,,,,,2014-01-04 00:00:00-05:00
2014-01-05 00:00:00-05:00,2014-01-05 00:00:00,5.0,A,015765185,0.8,A,2.7,A,1.21,A,,,,,,,2014-01-05 00:00:00-05:00
2014-01-06 00:00:00-05:00,2014-01-06 00:00:00,5.1,A,015765185,1.1,A,4.0,A,5.89,A,,,,,,,2014-01-06 00:00:00-05:00
2014-01-07 00:00:00-05:00,2014-01-07 00:00:00,1.2,A,015765185,-0.1,A,0.5,A,1.17,A,,,,,,,2014-01-07 00:00:00-05:00
2014-01-08 00:00:00-05:00,2014-01-08 00:00:00,3.2,A,015765185,0.7,A,2.0,A,0.95,A,,,,,,,2014-01-08 00:00:00-05:00
2014-01-09 00:00:00-05:00,2014-01-09 00:00:00,5.2,A,015765185,3.1,A,3.9,A,0.95,A,,,,,,,2014-01-09 00:00:00-05:00
2014-01-10 00:00:00-05:00,2014-01-10 00:00:00,5.5,A,015765185,2.7,A,4.5,A,1.68,A,,,,,,,2014-01-10 00:00:00-05:00
2014-01-11 00:00:00-05:00,2014-01-11 00:00:00,6.1,A,015765185,1.3,A,3.9,A,11.4,A,,,,,,,2014-01-11 00:00:00-05:00
2014-01-12 00:00:00-05:00,2014-01-12 00:00:00,7.1,A,015765185,5.2,A,6.1,A,2.45,A,,,,,,,2014-01-12 00:00:00-05:00
2014-01-13 00:00:00-05:00,2014-01-13 00:00:00,8.2,A,015765185,4.5,A,6.3,A,1.8,A,,,,,,,2014-01-13 00:00:00-05:00
2014-01-14 00:00:00-05:00,2014-01-14 00:00:00,8.3,A,015765185,5.8,A,7.3,A,2.55,A,,,,,,,2014-01-14 00:00:00-05:00
2014-01-15 00:00:00-05:00,2014-01-15 00:00:00,7.6,A,015765185,5.2,A,6.4,A,1.8,A,,,,,,,2014-01-15 00:00:00-05:00
2014-01-16 00:00:00-05:00,2014-01-16 00:00:00,7.0,A,015765185,4.3,A,5.7,A,1.63,A,,,,,,,2014-01-16 00:00:00-05:00
2014-01-17 00:00:00-05:00,2014-01-17 00:00:00,7.5,A,015765185,4.2,A,5.6,A,1.56,A,,,,,,,2014-01-17 00:00:00-05:00
2014-01-18 00:00:00-05:00,2014-01-18 00:00:00,5.5,A,015765185,2.5,A,4.4,A,1.48,A,,,,,,,2014-01-18 00:00:00-05:00
2014-01-19 00:00:00-05:00,2014-01-19 00:00:00,5.5,A,015765185,2.5,A,4.0,A,1.43,A,,,,,,,2014-01-19 00:00:00-05:00
2014-01-20 00:00:00-05:00,2014-01-20 00:00:00,6.4,A,015765185,4.2,A,5.2,A,1.43,A,,,,,,,2014-01-20 00:00:00-05:00
2014-01-21 00:00:00-05:00,2014-01-21 00:00:00,5.3,A,015765185,0.5,A,2.8,A,1.43,A,,,,,,,2014-01-21 00:00:00-05:00
2014-01-22 00:00:00-05:00,2014-01-22 00:00:00,1.1,A,015765185,-0.0,A,0.3,A,1.4,A,,,,,,,2014-01-22 00:00:00-05:00
2014-01-23 00:00:00-05:00,2014-01-23 00:00:00,2.1,A,015765185,0.2,A,0.9,A,1.35,A,,,,,,,2014-01-23 00:00:00-05:00
2014-01-24 00:00:00-05:00,2014-01-24 00:00:00,2.1,A,015765185,0.0,A,0.8,A,1.31,A,,,,,,,2014-01-24 00:00:00-05:00
2014-01-25 00:00:00-05:00,2014-01-25 00:00:00,2.4,A,015765185,0.6,A,1.5,A,1.32,A,,,,,,,2014-01-25 00:00:00-05:00
2014-01-26 00:00:00-05:00,2014-01-26 00:00:00,3.0,A,015765185,0.4,A,1.8,A,1.27,A,,,,,,,2014-01-26 00:00:00-05:00
2014-01-27 00:00:00-05:00,2014-01-27 00:00:00,5.1,A,015765185,0.9,A,2.9,A,1.26,A,,,,,,,2014-01-27 00:00:00-05:00
2014-01-28 00:00:00-05:00,2014-01-28 00:00:00,1.9,A,015765185,-0.1,A,0.8,A,1.22,A,,,,,,,2014-01-28 00:00:00-05:00
2014-01-29 00:00:00-05:00,2014-01-29 00:00:00,2.0,A,015765185,-0.0,A,0.6,A,1.18,A,,,,,,,2014-01-29 00:00:00-05:00
2014-01-30 00:00:00-05:00,2014-01-30 00:00:00,2.2,A,015765185,-0.0,A,0.7,A,1.16,A,,,,,,,2014-01-30 00:00:00-05:00
2014-01-31 00:00:00-05:00,2014-01-31 00:00:00,4.3,A,015765185,0.6,A,2.6,A,1.16,A,,,,,,,2014-01-31 00:00:00-05:00
2014-02-01 00:00:00-05:00,2014-02-01 00:00:00,6.5,A,015765185,2.9,A,4.4,A,1.19,A,,,,,,,2014-02-01 00:00:00-05:00
2014-02-02 00:00:00-05:00,2014-02-02 00:00:00,6.6,A,015765185,3.1,A,4.9,A,1.22,A,,,,,,,2014-02-02 00:00:00-05:00
2014-02-03 00:00:00-05:00,2014-02-03 00:00:00,5.6,A,015765185,0.3,A,2.9,A,2.16,A,,,,,,,2014-02-03 00:00:00-05:00
2014-02-04 00:00:00-05:00,2014-02-04 00:00:00,5.2,A,015765185,0.9,A,3.0,A,1.39,A,,,,,,,2014-02-04 00:00:00-05:00
2014-02-05 00:00:00-05:00,2014-02-05 00:00:00,3.5,A,015765185,1.4,A,2.3,A,6.11,A,,,,,,,2014-02-05 00:00:00-05:00
2014-02-06 00:00:00-05:00,2014-02-06 00:00:00,5.3,A,015765185,2.1,A,3.2,A,2.22,A,,,,,,,2014-02-06 00:00:00-05:00
2014-02-07 00:00:00-05:00,2014-02-07 00:00:00,6.2,A,015765185,2.0,A,3.6,A,1.64,A,,,,,,,2014-02-07 00:00:00-05:00
2014-02-08 00:00:00-05:00,2014-02-08 00:00:00,5.2,A,015765185,1.8,A,3.3,A,1.46,A,,,,,,,2014-02-08 00:00:00-05:00
2014-02-09 00:00:00-05:00,2014-02-09 00:00:00,4.3,A,015765185,2.0,A,2.9,A,1.39,A,,,,,,,2014-02-09 00:00:00-05:00
2014-02-10 00:00:00-05:00,2014-02-10 00:00:00,4.8,A,015765185,0.9,A,2.6,A,1.33,A,,,,,,,2014-02-10 00:00:00-05:00
2014-02-11 00:00:00-05:00,2014-02-11 00:00:00,4.1,A,015765185,0.1,A,1.5,A,1.27,A,,,,,,,2014-02-11 00:00:00-05:00
2014-02-12 00:00:00-05:00,2014-02-12 00:00:00,2.7,A,015765185,-0.0,A,1.2,A,1.25,A,,,,,,,2014-02-12 00:00:00-05:00
2014-02-13 00:00:00-05:00,2014-02-13 00:00:00,1.8,A,015765185,-0.1,A,0.5,A,1.13,"A, e",,,,,,,2014-02-13 00:00:00-05:00
2014-02-14 00:00:00-05:00,2014-02-14 00:00:00,5.8,A,015765185,0.5,A,3.1,A,1.45,A,,,,,,,2014-02-14 00:00:00-05:00
2014-02-15 00:00:00-05:00,2014-02-15 00:00:00,4.1,A,015765185,1.0,A,3.3,A,1.4,A,,,,,,,2014-02-15 00:00:00-05:00
2014-02-16 00:00:00-05:00,2014-02-16 00:00:00,5.1,A,015765185,0.3,A,2.2,A,1.23,A,,,,,,,2014-02-16 00:00:00-05:00
2014-02-17 00:00:00-05:00,2014-02-17 00:00:00,5.1,A,015765185,0.2,A,2.1,A,1.19,A,,,,,,,2014-02-17 00:00:00-05:00
2014-02-18 00:00:00-05:00,2014-02-18 00:00:00,6.6,A,015765185,1.4,A,3.8,A,1.27,A,,,,,,,2014-02-18 00:00:00-05:00
2014-02-19 00:00:00-05:00,2014-02-19 00:00:00,5.8,A,015765185,2.8,A,3.8,A,1.97,A,,,,,,,2014-02-19 00:00:00-05:00
2014-02-20 00:00:00-05:00,2014-02-20 00:00:00,7.7,A,015765185,2.5,A,4.4,A,2.09,A,,,,,,,2014-02-20 00:00:00-05:00
2014-02-21 00:00:00-05:00,2014-02-21 00:00:00,5.9,A,015765185,2.6,A,3.9,A,3.69,A,,,,,,,2014-02-21 00:00:00-05:00
2014-02-22 00:00:00-05:00,2014-02-22 00:00:00,7.9,A,015765185,2.7,A,4.3,A,3.33,A,,,,,,,2014-02-22 00:00:00-05:00
2014-02-23 00:00:00-05:00,2014-02-23 00:00:00,8.4,A,015765185,3.6,A,5.2,A,3.04,A,,,,,,,2014-02-23 00:00:00-05:00
2014-02-24 00:00:00-05:00,2014-02-24 00:00:00,6.9,A,015765185,3.2,A,4.4,A,2.81,A,,,,,,,2014-02-24 00:00:00-05:00
2014-02-25 00:00:00-05:00,2014-02-25 00:00:00,6.1,A,015765185,2.6,A,4.0,A,1.85,A,,,,,,,2014-02-25 00:00:00-05:00
2014-02-26 00:00:00-05:00,2014-02-26 00:00:00,6.5,A,015765185,2.0,A,3.9,A,1.68,A,,,,,,,2014-02-26 00:00:00-05:00
2014-02-27 00:00:00-05:00,2014-02-27 00:00:00,5.8,A,015765185,0.3,A,2.5,A,1.56,A,,,,,,,2014-02-27 00:00:00-05:00
2014-02-28 00:00:00-05:00,2014-02-28 00:00:00,5.3,A,015765185,0.1,A,1.9,A,1.41,A,,,,,,,2014-02-28 00:00:00-05:00
2014-03-01 00:00:00-05:00,2014-03-01 00:00:00,6.3,A,015765185,0.5,A,3.3,A,1.39,A,,,,,,,2014-03-01 00:00:00-05:00
2014-03-02 00:00:00-05:00,2014-03-02 00:00:00,6.0,A,015765185,4.0,A,4.9,A,1.47,A,,,,,,,2014-03-02 00:00:00-05:00
2014-03-03 00:00:00-05:00,2014-03-03 00:00:00,4.4,A,015765185,0.6,A,2.3,A,1.38,A,,,,,,,2014-03-03 00:00:00-05:00
2014-03-04 00:00:00-05:00,2014-03-04 00:00:00,6.0,A,015765185,0.2,A,2.5,A,1.32,A,,,,,,,2014-03-04 00:00:00-05:00
2014-03-05 00:00:00-05:00,2014-03-05 00:00:00,7.3,A,015765185,1.1,A,3.6,A,1.33,A,,,,,,,2014-03-05 00:00:00-05:00
2014-03-06 00:00:00-05:00,2014-03-06 00:00:00,6.8,A,015765185,1.1,A,3.4,A,1.27,A,,,,,,,2014-03-06 00:00:00-05:00
2014-03-07 00:00:00-05:00,2014-03-07 00:00:00,7.7,A,015765185,2.7,A,4.7,A,1.35,A,,,,,,,2014-03-07 00:00:00-05:00
2014-03-08 00:00:00-05:00,2014-03-08 00:00:00,8.5,A,015765185,2.7,A,5.2,A,1.76,A,,,,,,,2014-03-08 00:00:00-05:00
